,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
154,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836244,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,509890.0,4.0,195.0,USA_HYPER_EQUIPPED,,,True,26.0,,,319,3,,
155,https://www.immoweb.be/en/classified/house/for-sale/wandre/4020/10836243,Wallonie,Liège,Wandre,HOUSE,HOUSE,451131.0,5.0,169.0,USA_HYPER_EQUIPPED,,,True,24.0,,,489,3,,
156,https://www.immoweb.be/en/classified/house/for-sale/wandre/4020/10836242,Wallonie,Liège,Wandre,HOUSE,HOUSE,448050.0,4.0,143.0,USA_HYPER_EQUIPPED,,,True,24.0,,,360,3,,AS_NEW
157,https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10836241,Wallonie,Liège,Rocourt,HOUSE,HOUSE,566034.0,5.0,230.0,USA_HYPER_EQUIPPED,,,True,24.0,,,552,3,,
158,https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10836240,Wallonie,Liège,Rocourt,HOUSE,HOUSE,451880.0,3.0,141.0,USA_HYPER_EQUIPPED,,,True,20.0,,,430,3,,
159,https://www.immoweb.be/en/classified/house/for-sale/petit-rechain/4800/10836239,Wallonie,Liège,Petit-Rechain,HOUSE,HOUSE,455224.0,4.0,134.0,USA_HYPER_EQUIPPED,,,True,32.0,,,475,3,,
160,https://www.immoweb.be/en/classified/apartment/for-sale/liers/4042/10836238,Wallonie,Liège,Liers,APARTMENT,APARTMENT,362314.0,3.0,109.0,USA_HYPER_EQUIPPED,,,True,,,,UNKNOWN,,,AS_NEW
161,https://www.immoweb.be/en/classified/house/for-sale/stembert/4801/10836237,Wallonie,Liège,Stembert,HOUSE,HOUSE,568326.0,5.0,190.0,USA_HYPER_EQUIPPED,,,True,,,,527,3,,
162,https://www.immoweb.be/en/classified/house/for-sale/lontzen/4710/10836236,Wallonie,Liège,Lontzen,HOUSE,HOUSE,707000.0,4.0,197.0,USA_HYPER_EQUIPPED,,,True,29.0,,,919,4,,AS_NEW
163,https://www.immoweb.be/en/classified/house/for-sale/stembert/4801/10836235,Wallonie,Liège,Stembert,HOUSE,HOUSE,586582.0,4.0,173.0,USA_HYPER_EQUIPPED,,,True,,,,542,3,,
164,https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain%20baudour/7331/10836234,Wallonie,Hainaut,Saint-Ghislain Baudour,HOUSE,HOUSE,65000.0,2.0,,0,False,,,,True,1145.0,1512,4,,TO_RENOVATE
165,https://www.immoweb.be/en/classified/house/for-sale/qu%C3%A9vy%20havay/7041/10836233,Wallonie,Hainaut,Quévy Havay,HOUSE,HOUSE,160000.0,2.0,54.0,0,False,,,,True,1701.0,1755,4,,TO_BE_DONE_UP
166,https://www.immoweb.be/en/classified/house/for-sale/colfontaine%20wasmes/7340/10836232,Wallonie,Hainaut,Colfontaine Wasmes,HOUSE,HOUSE,110000.0,4.0,218.0,,False,,,,True,82.0,300,2,,TO_BE_DONE_UP
167,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10836231,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,749000.0,5.0,303.0,HYPER_EQUIPPED,False,,True,20.0,True,120.0,215,2,False,AS_NEW
168,https://www.immoweb.be/en/classified/house/for-sale/chapelle-lez-herlaimont/7160/10836230,Wallonie,Hainaut,Chapelle-lez-Herlaimont,HOUSE,HOUSE,180000.0,3.0,154.0,NOT_INSTALLED,False,,True,,,,14450,3,,TO_BE_DONE_UP
169,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10836228,Flanders,Antwerp,Deurne,APARTMENT,APARTMENT,269000.0,3.0,85.0,USA_HYPER_EQUIPPED,False,,True,6.0,,,,2,False,AS_NEW
170,https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/10836227,Flanders,Antwerp,Wilrijk,HOUSE,HOUSE,515000.0,3.0,138.0,HYPER_EQUIPPED,,,True,25.0,True,75.0,143,2,False,AS_NEW
171,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10836225,Brussels,Brussels,Auderghem,APARTMENT,APARTMENT,480000.0,2.0,91.0,USA_HYPER_EQUIPPED,False,,True,14.0,,,,3,False,
172,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/auderghem/1160/10836215,Brussels,Brussels,Auderghem,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
173,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/10836214,Brussels,Brussels,Uccle,APARTMENT,GROUND_FLOOR,470000.0,2.0,95.0,USA_HYPER_EQUIPPED,False,,True,14.0,True,44.0,,,False,AS_NEW
174,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10836164,Brussels,Brussels,Uccle,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
175,https://www.immoweb.be/en/classified/house/for-sale/crisnee/4367/10836160,Wallonie,Liège,Crisnee,HOUSE,HOUSE,322000.0,3.0,126.0,USA_HYPER_EQUIPPED,False,,True,25.0,True,93.0,0,3,,AS_NEW
176,https://www.immoweb.be/en/classified/house/for-sale/crisnee/4367/10836159,Wallonie,Liège,Crisnee,HOUSE,HOUSE,349000.0,3.0,130.0,USA_HYPER_EQUIPPED,False,,True,26.0,True,108.0,0,3,,AS_NEW
177,https://www.immoweb.be/en/classified/penthouse/for-sale/liege/4000/10836158,Wallonie,Liège,Liege,APARTMENT,PENTHOUSE,299000.0,3.0,111.0,HYPER_EQUIPPED,False,,True,4.0,,,UNKNOWN,4,False,AS_NEW
178,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10836157,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,620000.0,5.0,320.0,HYPER_EQUIPPED,False,,,,True,800.0,1030,4,False,GOOD
179,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10836156,Brussels,Brussels,Ixelles,APARTMENT,APARTMENT,595000.0,3.0,120.0,USA_HYPER_EQUIPPED,False,,True,13.0,,,UNKNOWN,2,False,AS_NEW
180,https://www.immoweb.be/en/classified/house/for-sale/hotton/6990/10810459,Wallonie,Luxembourg,Hotton,HOUSE,HOUSE,248000.0,6.0,290.0,INSTALLED,False,,True,30.0,True,1230.0,1230,3,False,GOOD
181,https://www.immoweb.be/en/classified/house/for-sale/linter%20wommersom/3350/10812017,Flanders,Flemish Brabant,Linter Wommersom,HOUSE,HOUSE,329000.0,3.0,151.0,INSTALLED,False,,True,30.0,True,3200.0,3537,4,False,TO_BE_DONE_UP
182,https://www.immoweb.be/en/classified/house/for-sale/ethe/6760/10620375,Wallonie,Luxembourg,ETHE,HOUSE,HOUSE,120000.0,4.0,140.0,SEMI_EQUIPPED,,-1.0,,,True,,186,3,,TO_RENOVATE
183,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-bij-dendermonde/9200/10822845,Flanders,East Flanders,SINT-GILLIS-BIJ-DENDERMONDE,HOUSE,HOUSE,199000.0,3.0,118.0,SEMI_EQUIPPED,,-1.0,,,True,57.0,127,2,,TO_RENOVATE
184,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10822353,Brussels,Brussels,Schaerbeek,HOUSE,HOUSE,399000.0,6.0,230.0,NOT_INSTALLED,False,,True,10.0,True,30.0,105,2,False,TO_RENOVATE
185,https://www.immoweb.be/en/classified/villa/for-sale/varsenare/8490/10822720,Flanders,West Flanders,VARSENARE,HOUSE,VILLA,665000.0,3.0,268.0,SEMI_EQUIPPED,,-1.0,True,40.0,,,692,4,,GOOD
186,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10822291,Brussels,Brussels,Uccle,HOUSE,VILLA,1590000.0,5.0,608.0,INSTALLED,False,1.0,True,,True,,2661,4,False,TO_RENOVATE
187,https://www.immoweb.be/en/classified/town-house/for-sale/wezembeek-oppem/1970/10828446,Flanders,Flemish Brabant,Wezembeek-Oppem,HOUSE,TOWN_HOUSE,595000.0,3.0,140.0,HYPER_EQUIPPED,False,,True,30.0,True,110.0,251,2,False,GOOD
188,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10829244,Wallonie,Walloon Brabant,Waterloo,HOUSE,VILLA,645000.0,4.0,150.0,HYPER_EQUIPPED,False,,True,,True,,1454,4,,GOOD
189,https://www.immoweb.be/en/classified/exceptional-property/for-sale/woluwe-saint-pierre/1150/10828504,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,EXCEPTIONAL_PROPERTY,2395000.0,6.0,450.0,HYPER_EQUIPPED,,,True,50.0,True,1400.0,1600,4,False,AS_NEW
190,https://www.immoweb.be/en/classified/house/for-sale/neupr%C3%A9/4120/10834620,Wallonie,Liège,Neupré,HOUSE,HOUSE,295000.0,3.0,125.0,SEMI_EQUIPPED,,-1.0,True,,True,,620,4,,TO_BE_DONE_UP
191,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10834218,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,1295000.0,5.0,400.0,HYPER_EQUIPPED,False,1.0,True,100.0,True,,3300,4,True,GOOD
192,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/torhout/8820/10810186,Flanders,West Flanders,Torhout,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
193,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1853/10809991,Flanders,Flemish Brabant,Grimbergen,HOUSE,VILLA,748000.0,5.0,398.0,USA_INSTALLED,,1.0,True,45.0,True,550.0,693,4,False,GOOD
194,https://www.immoweb.be/en/classified/house/for-sale/trooz/4870/10817871,Wallonie,Liège,Trooz,HOUSE,HOUSE,239000.0,3.0,150.0,SEMI_EQUIPPED,False,,True,25.0,True,150.0,321,3,False,GOOD
195,https://www.immoweb.be/en/classified/house/for-sale/paliseul/6852/10819796,Wallonie,Luxembourg,Paliseul,HOUSE,HOUSE,285000.0,3.0,114.0,INSTALLED,,-1.0,True,,True,,638,4,,AS_NEW
196,https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/10818772,Flanders,Antwerp,Puurs,HOUSE,HOUSE,475000.0,4.0,320.0,0,,,True,60.0,True,200.0,470,3,False,GOOD
197,https://www.immoweb.be/en/classified/exceptional-property/for-sale/berchem/2600/10817991,Flanders,Antwerp,Berchem,HOUSE,EXCEPTIONAL_PROPERTY,1995000.0,2.0,382.0,USA_HYPER_EQUIPPED,,,,,True,160.0,450,3,,GOOD
198,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/10823767,Flanders,East Flanders,Ninove,HOUSE,HOUSE,395000.0,3.0,190.0,INSTALLED,False,,True,,True,760.0,1405,4,False,GOOD
199,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10824022,Brussels,Brussels,Uccle,HOUSE,HOUSE,730000.0,4.0,260.0,USA_HYPER_EQUIPPED,False,,True,12.0,,,125,2,False,GOOD
200,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-josse-ten-noode/1210/10824028,Brussels,Brussels,Saint-Josse-ten-Noode,HOUSE,APARTMENT_BLOCK,950000.0,7.0,500.0,SEMI_EQUIPPED,False,,True,3.0,True,6.0,266,3,False,TO_RENOVATE
201,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10826707,Wallonie,Walloon Brabant,Waterloo,HOUSE,HOUSE,715000.0,4.0,200.0,HYPER_EQUIPPED,False,1.0,True,,True,,1488,3,,AS_NEW
202,https://www.immoweb.be/en/classified/villa/for-sale/hulste/8531/10826215,Flanders,West Flanders,HULSTE,HOUSE,VILLA,895000.0,5.0,450.0,HYPER_EQUIPPED,,-1.0,True,,,,1336,4,,AS_NEW
203,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/10831612,Wallonie,Liège,Seraing,HOUSE,HOUSE,154000.0,4.0,116.0,USA_INSTALLED,False,,True,18.0,True,125.0,225,2,False,GOOD
204,https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9473/10832557,Flanders,East Flanders,Denderleeuw,HOUSE,HOUSE,265000.0,3.0,155.0,,,,True,50.0,True,700.0,810,2,False,TO_RENOVATE
205,https://www.immoweb.be/en/classified/house/for-sale/boom/2850/10831507,Flanders,Antwerp,Boom,HOUSE,HOUSE,299900.0,2.0,206.0,INSTALLED,False,,True,10.0,,,60,2,False,GOOD
206,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10831392,Flanders,Flemish Brabant,Kraainem,HOUSE,HOUSE,399500.0,3.0,167.0,NOT_INSTALLED,False,,True,14.0,True,310.0,418,3,False,TO_RENOVATE
207,https://www.immoweb.be/en/classified/exceptional-property/for-sale/bonheiden/2820/10832801,Flanders,Antwerp,Bonheiden,HOUSE,EXCEPTIONAL_PROPERTY,965000.0,6.0,493.0,INSTALLED,,1.0,True,112.0,True,,7611,4,,JUST_RENOVATED
208,https://www.immoweb.be/en/classified/mansion/for-sale/uccle/1180/10832507,Brussels,Brussels,Uccle,HOUSE,MANSION,1550000.0,4.0,370.0,INSTALLED,False,,True,,True,,215,2,,AS_NEW
209,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10808506,Flanders,East Flanders,Ronse,HOUSE,HOUSE,275000.0,3.0,162.0,HYPER_EQUIPPED,False,,True,18.0,True,115.0,220,2,False,JUST_RENOVATED
210,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10836109,Wallonie,Hainaut,Mons,APARTMENT,APARTMENT,149000.0,2.0,110.0,INSTALLED,False,,True,34.0,,,UNKNOWN,2,False,GOOD
211,https://www.immoweb.be/en/classified/house/for-sale/haine-saint-paul/7100/10836108,Wallonie,Hainaut,HAINE-SAINT-PAUL,HOUSE,HOUSE,89999.0,2.0,55.0,INSTALLED,False,,True,,True,100.0,104,4,False,GOOD
212,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10836106,Flanders,East Flanders,Geraardsbergen,HOUSE,HOUSE,325000.0,4.0,200.0,HYPER_EQUIPPED,False,,True,,,,517,3,False,GOOD
213,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/10836105,Flanders,East Flanders,Sint-Niklaas,HOUSE,HOUSE,649000.0,4.0,241.0,USA_HYPER_EQUIPPED,False,,True,85.0,True,715.0,1192,2,False,AS_NEW
214,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10836104,Flanders,East Flanders,Dendermonde,HOUSE,HOUSE,220000.0,4.0,153.0,USA_INSTALLED,False,,True,20.0,True,20.0,87,2,False,GOOD
215,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen%20walem/2800/10836103,Flanders,Antwerp,Mechelen Walem,APARTMENT,APARTMENT,269000.0,3.0,122.0,,False,,True,7.0,,,,,,GOOD
216,https://www.immoweb.be/en/classified/town-house/for-sale/lier/2500/10836102,Flanders,Antwerp,Lier,HOUSE,TOWN_HOUSE,535000.0,3.0,200.0,HYPER_EQUIPPED,False,,True,22.0,True,105.0,210,2,,AS_NEW
217,https://www.immoweb.be/en/classified/villa/for-sale/halle%20lembeek/1502/10836101,Flanders,Flemish Brabant,Halle Lembeek,HOUSE,VILLA,575000.0,4.0,240.0,0,False,,True,,,,1348,4,,
218,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836100,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,313500.0,2.0,112.0,0,False,,True,5.0,,,UNKNOWN,UNKNOWN,,UNKNOWN
219,https://www.immoweb.be/en/classified/duplex/for-sale/halle/1500/10836099,Flanders,Flemish Brabant,Halle,APARTMENT,DUPLEX,324500.0,2.0,111.0,0,False,,True,4.0,,,UNKNOWN,,,
220,https://www.immoweb.be/en/classified/duplex/for-sale/halle/1500/10836098,Flanders,Flemish Brabant,Halle,APARTMENT,DUPLEX,399000.0,3.0,140.0,0,False,,True,11.0,,,UNKNOWN,,,
221,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836097,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,383000.0,3.0,134.0,0,False,,True,20.0,,,UNKNOWN,,,
222,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836096,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,376000.0,2.0,127.0,0,False,,True,32.0,,,UNKNOWN,,,
223,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836095,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,324000.0,2.0,118.0,USA_INSTALLED,False,,True,5.0,,,,,False,
224,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836094,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,341000.0,2.0,127.0,USA_INSTALLED,False,,True,9.0,,,UNKNOWN,,,
225,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836093,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,285500.0,2.0,96.0,USA_HYPER_EQUIPPED,False,,True,4.0,,,UNKNOWN,,,
226,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836092,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,264000.0,2.0,86.0,USA_HYPER_EQUIPPED,False,,True,4.0,,,UNKNOWN,,,
